"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2018"	"2018"	33	2911505	1.1
	"Kansas"	"20"	"2019"	"2019"	39	2913314	1.3
	"Kansas"	"20"	"2020 "	"2020"	48	2913805	1.6
	"Kentucky"	"21"	"2010"	"2010"	41	4339367	0.9
	"Kentucky"	"21"	"2011"	"2011"	39	4369356	0.9
	"Kentucky"	"21"	"2012"	"2012"	59	4380415	1.3
	"Kentucky"	"21"	"2013"	"2013"	80	4395295	1.8
	"Kentucky"	"21"	"2014"	"2014"	75	4413457	1.7
	"Kentucky"	"21"	"2015"	"2015"	103	4425092	2.3
	"Kentucky"	"21"	"2016"	"2016"	151	4436974	3.4
	"Kentucky"	"21"	"2017"	"2017"	191	4454189	4.3
	"Kentucky"	"21"	"2018"	"2018"	136	4468402	3.0
	"Kentucky"	"21"	"2019"	"2019"	127	4467673	2.8
	"Kentucky"	"21"	"2020 "	"2020"	193	4477251	4.3
	"Louisiana"	"22"	"2010"	"2010"	61	4533372	1.3
	"Louisiana"	"22"	"2011"	"2011"	77	4574836	1.7
	"Louisiana"	"22"	"2012"	"2012"	49	4601893	1.1
	"Louisiana"	"22"	"2013"	"2013"	72	4625470	1.6
	"Louisiana"	"22"	"2014"	"2014"	82	4649676	1.8
	"Louisiana"	"22"	"2015"	"2015"	104	4670724	2.2
	"Louisiana"	"22"	"2016"	"2016"	143	4681666	3.1
	"Louisiana"	"22"	"2017"	"2017"	164	4684333	3.5
	"Louisiana"	"22"	"2018"	"2018"	132	4659978	2.8
	"Louisiana"	"22"	"2019"	"2019"	132	4648794	2.8
	"Louisiana"	"22"	"2020 "	"2020"	251	4645318	5.4
	"Maine"	"23"	"2010"	"2010"	Suppressed	1328361	Suppressed
	"Maine"	"23"	"2011"	"2011"	14	1328188	Unreliable
	"Maine"	"23"	"2012"	"2012"	Suppressed	1329192	Suppressed
	"Maine"	"23"	"2013"	"2013"	Suppressed	1328302	Suppressed
	"Maine"	"23"	"2014"	"2014"	23	1330089	1.7
	"Maine"	"23"	"2015"	"2015"	35	1329328	2.6
	"Maine"	"23"	"2016"	"2016"	62	1331479	4.7
	"Maine"	"23"	"2017"	"2017"	96	1335907	7.2
	"Maine"	"23"	"2018"	"2018"	96	1338404	7.2
	"Maine"	"23"	"2019"	"2019"	108	1344212	8.0
	"Maine"	"23"	"2020 "	"2020"	125	1350141	9.3
	"Maryland"	"24"	"2010"	"2010"	87	5773552	1.5
	"Maryland"	"24"	"2011"	"2011"	95	5828289	1.6
	"Maryland"	"24"	"2012"	"2012"	94	5884563	1.6
	"Maryland"	"24"	"2013"	"2013"	102	5928814	1.7
	"Maryland"	"24"	"2014"	"2014"	125	5976407	2.1
	"Maryland"	"24"	"2015"	"2015"	144	6006401	2.4
	"Maryland"	"24"	"2016"	"2016"	321	6016447	5.3
	"Maryland"	"24"	"2017"	"2017"	541	6052177	8.9
	"Maryland"	"24"	"2018"	"2018"	729	6042718	12.1
	"Maryland"	"24"	"2019"	"2019"	730	6045680	12.1
	"Maryland"	"24"	"2020 "	"2020"	773	6055802	12.8
	"Massachusetts"	"25"	"2010"	"2010"	182	6547629	2.8
	"Massachusetts"	"25"	"2011"	"2011"	211	6587536	3.2
	"Massachusetts"	"25"	"2012"	"2012"	190	6646144	2.9
	"Massachusetts"	"25"	"2013"	"2013"	243	6692824	3.6
	"Massachusetts"	"25"	"2014"	"2014"	295	6745408	4.4
	"Massachusetts"	"25"	"2015"	"2015"	411	6794422	6.0
	"Massachusetts"	"25"	"2016"	"2016"	582	6811779	8.5
	"Massachusetts"	"25"	"2017"	"2017"	700	6859819	10.2
	"Massachusetts"	"25"	"2018"	"2018"	730	6902149	10.6
	"Massachusetts"	"25"	"2019"	"2019"	798	6892503	11.6
	"Massachusetts"	"25"	"2020 "	"2020"	939	6893574	13.6
	"Michigan"	"26"	"2010"	"2010"	154	9883640	1.6
	"Michigan"	"26"	"2011"	"2011"	170	9876187	1.7
	"Michigan"	"26"	"2012"	"2012"	138	9883360	1.4
	"Michigan"	"26"	"2013"	"2013"	193	9895622	2.0
	"Michigan"	"26"	"2014"	"2014"	235	9909877	2.4
	"Michigan"	"26"	"2015"	"2015"	322	9922576	3.2
	"Michigan"	"26"	"2016"	"2016"	516	9928300	5.2
	"Michigan"	"26"	"2017"	"2017"	661	9962311	6.6
	"Michigan"	"26"	"2018"	"2018"	788	9995915	7.9
	"Michigan"	"26"	"2019"	"2019"	699	9986857	7.0
	"Michigan"	"26"	"2020 "	"2020"	696	9966555	7.0
	"Minnesota"	"27"	"2010"	"2010"	29	5303925	0.5
	"Minnesota"	"27"	"2011"	"2011"	48	5344861	0.9
	"Minnesota"	"27"	"2012"	"2012"	36	5379139	0.7
	"Minnesota"	"27"	"2013"	"2013"	45	5420380	0.8
	"Minnesota"	"27"	"2014"	"2014"	36	5457173	0.7
	"Minnesota"	"27"	"2015"	"2015"	45	5489594	0.8
	"Minnesota"	"27"	"2016"	"2016"	49	5519952	0.9
	"Minnesota"	"27"	"2017"	"2017"	69	5576606	1.2
	"Minnesota"	"27"	"2018"	"2018"	59	5611179	1.1
	"Minnesota"	"27"	"2019"	"2019"	72	5639632	1.3
	"Minnesota"	"27"	"2020 "	"2020"	92	5657342	1.6
	"Mississippi"	"28"	"2010"	"2010"	20	2967297	0.7
	"Mississippi"	"28"	"2011"	"2011"	18	2978512	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	13	2984926	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	15	2991207	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	18	2994079	Unreliable
	"Mississippi"	"28"	"2015"	"2015"	28	2992333	0.9
	"Mississippi"	"28"	"2016"	"2016"	35	2988726	1.2
	"Mississippi"	"28"	"2017"	"2017"	42	2984100	1.4
	"Mississippi"	"28"	"2018"	"2018"	41	2986530	1.4
	"Mississippi"	"28"	"2019"	"2019"	49	2976149	1.6
	"Mississippi"	"28"	"2020 "	"2020"	70	2966786	2.4
	"Missouri"	"29"	"2010"	"2010"	83	5988927	1.4
	"Missouri"	"29"	"2011"	"2011"	71	6010688	1.2
	"Missouri"	"29"	"2012"	"2012"	57	6021988	0.9
	"Missouri"	"29"	"2013"	"2013"	68	6044171	1.1
	"Missouri"	"29"	"2014"	"2014"	69	6063589	1.1
	"Missouri"	"29"	"2015"	"2015"	91	6083672	1.5
	"Missouri"	"29"	"2016"	"2016"	129	6093000	2.1
	"Missouri"	"29"	"2017"	"2017"	164	6113532	2.7
	"Missouri"	"29"	"2018"	"2018"	163	6126452	2.7
	"Missouri"	"29"	"2019"	"2019"	180	6137428	2.9
	"Missouri"	"29"	"2020 "	"2020"	243	6151548	4.0
	"Montana"	"30"	"2010"	"2010"	Suppressed	989415	Suppressed
	"Montana"	"30"	"2011"	"2011"	Suppressed	998199	Suppressed
	"Montana"	"30"	"2012"	"2012"	Suppressed	1005141	Suppressed
	"Montana"	"30"	"2013"	"2013"	Suppressed	1015165	Suppressed
	"Montana"	"30"	"2014"	"2014"	Suppressed	1023579	Suppressed
	"Montana"	"30"	"2015"	"2015"	Suppressed	1032949	Suppressed
	"Montana"	"30"	"2016"	"2016"	Suppressed	1042520	Suppressed
	"Montana"	"30"	"2017"	"2017"	Suppressed	1050493	Suppressed
	"Montana"	"30"	"2018"	"2018"	Suppressed	1062305	Suppressed
	"Montana"	"30"	"2019"	"2019"	Suppressed	1068778	Suppressed
	"Montana"	"30"	"2020 "	"2020"	Suppressed	1080577	Suppressed
	"Nebraska"	"31"	"2010"	"2010"	Suppressed	1826341	Suppressed
	"Nebraska"	"31"	"2011"	"2011"	10	1842641	Unreliable
	"Nebraska"	"31"	"2012"	"2012"	Suppressed	1855525	Suppressed
	"Nebraska"	"31"	"2013"	"2013"	Suppressed	1868516	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	Suppressed	1881503	Suppressed
	"Nebraska"	"31"	"2015"	"2015"	Suppressed	1896190	Suppressed
	"Nebraska"	"31"	"2016"	"2016"	10	1907116	Unreliable
	"Nebraska"	"31"	"2017"	"2017"	Suppressed	1920076	Suppressed
	"Nebraska"	"31"	"2018"	"2018"	Suppressed	1929268	Suppressed
	"Nebraska"	"31"	"2019"	"2019"	Suppressed	1934408	Suppressed
	"Nebraska"	"31"	"2020 "	"2020"	Suppressed	1937552	Suppressed
	"Nevada"	"32"	"2010"	"2010"	57	2700551	2.1
	"Nevada"	"32"	"2011"	"2011"	64	2723322	2.4
	"Nevada"	"32"	"2012"	"2012"	49	2758931	1.8
	"Nevada"	"32"	"2013"	"2013"	62	2790136	2.2
	"Nevada"	"32"	"2014"	"2014"	41	2839099	1.4
	"Nevada"	"32"	"2015"	"2015"	52	2890845	1.8
	"Nevada"	"32"	"2016"	"2016"	51	2940058	1.7
	"Nevada"	"32"	"2017"	"2017"	56	2998039	1.9
	"Nevada"	"32"	"2018"	"2018"	59	3034392	1.9
	"Nevada"	"32"	"2019"	"2019"	66	3080156	2.1
	"Nevada"	"32"	"2020 "	"2020"	92	3138259	2.9
	"New Hampshire"	"33"	"2010"	"2010"	23	1316470	1.7
	"New Hampshire"	"33"	"2011"	"2011"	25	1318194	1.9
	"New Hampshire"	"33"	"2012"	"2012"	20	1320718	1.5
	"New Hampshire"	"33"	"2013"	"2013"	33	1323459	2.5
	"New Hampshire"	"33"	"2014"	"2014"	37	1326813	2.8
	"New Hampshire"	"33"	"2015"	"2015"	50	1330608	3.8
	"New Hampshire"	"33"	"2016"	"2016"	73	1334795	5.5
	"New Hampshire"	"33"	"2017"	"2017"	54	1342795	4.0
	"New Hampshire"	"33"	"2018"	"2018"	70	1356458	5.2
	"New Hampshire"	"33"	"2019"	"2019"	82	1359711	6.0
	"New Hampshire"	"33"	"2020 "	"2020"	57	1366275	4.2
	"New Jersey"	"34"	"2010"	"2010"	156	8791894	1.8
	"New Jersey"	"34"	"2011"	"2011"	129	8821155	1.5
	"New Jersey"	"34"	"2012"	"2012"	173	8864590	2.0
	"New Jersey"	"34"	"2013"	"2013"	213	8899339	2.4
	"New Jersey"	"34"	"2014"	"2014"	202	8938175	2.3
	"New Jersey"	"34"	"2015"	"2015"	219	8958013	2.4
	"New Jersey"	"34"	"2016"	"2016"	419	8944469	4.7
	"New Jersey"	"34"	"2017"	"2017"	582	9005644	6.5
	"New Jersey"	"34"	"2018"	"2018"	901	8908520	10.1
	"New Jersey"	"34"	"2019"	"2019"	903	8882190	10.2
	"New Jersey"	"34"	"2020 "	"2020"	889	8882371	10.0
	"New Mexico"	"35"	"2010"	"2010"	53	2059179	2.6
	"New Mexico"	"35"	"2011"	"2011"	59	2082224	2.8
	"New Mexico"	"35"	"2012"	"2012"	73	2085538	3.5
	"New Mexico"	"35"	"2013"	"2013"	65	2085287	3.1
	"New Mexico"	"35"	"2014"	"2014"	82	2085572	3.9
	"New Mexico"	"35"	"2015"	"2015"	59	2085109	2.8
	"New Mexico"	"35"	"2016"	"2016"	66	2081015	3.2
	"New Mexico"	"35"	"2017"	"2017"	66	2088070	3.2
	"New Mexico"	"35"	"2018"	"2018"	60	2095428	2.9
	"New Mexico"	"35"	"2019"	"2019"	88	2096829	4.2
	"New Mexico"	"35"	"2020 "	"2020"	126	2106319	6.0
	"New York"	"36"	"2010"	"2010"	443	19378102	2.3
	"New York"	"36"	"2011"	"2011"	516	19465197	2.7
	"New York"	"36"	"2012"	"2012"	521	19570261	2.7
	"New York"	"36"	"2013"	"2013"	575	19651127	2.9
	"New York"	"36"	"2014"	"2014"	552	19746227	2.8
	"New York"	"36"	"2015"	"2015"	685	19795791	3.5
	"New York"	"36"	"2016"	"2016"	1063	19745289	5.4
	"New York"	"36"	"2017"	"2017"	1383	19849399	7.0
	"New York"	"36"	"2018"	"2018"	1375	19542209	7.0
	"New York"	"36"	"2019"	"2019"	1399	19453561	7.2
	"New York"	"36"	"2020 "	"2020"	1837	19336776	9.5
	"North Carolina"	"37"	"2010"	"2010"	143	9535483	1.5
	"North Carolina"	"37"	"2011"	"2011"	187	9656401	1.9
	"North Carolina"	"37"	"2012"	"2012"	218	9752073	2.2
	"North Carolina"	"37"	"2013"	"2013"	180	9848060	1.8
	"North Carolina"	"37"	"2014"	"2014"	238	9943964	2.4
	"North Carolina"	"37"	"2015"	"2015"	330	10042802	3.3
	"North Carolina"	"37"	"2016"	"2016"	527	10146788	5.2
	"North Carolina"	"37"	"2017"	"2017"	747	10273419	7.3
	"North Carolina"	"37"	"2018"	"2018"	741	10383620	7.1
	"North Carolina"	"37"	"2019"	"2019"	815	10488084	7.8
	"North Carolina"	"37"	"2020 "	"2020"	1034	10600823	9.8
	"North Dakota"	"38"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	Suppressed	739482	Suppressed
	"North Dakota"	"38"	"2015"	"2015"	Suppressed	756927	Suppressed
	"North Dakota"	"38"	"2016"	"2016"	Suppressed	757952	Suppressed
	"North Dakota"	"38"	"2017"	"2017"	Suppressed	755393	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	Suppressed	762062	Suppressed
	"North Dakota"	"38"	"2020 "	"2020"	Suppressed	765309	Suppressed
	"Ohio"	"39"	"2010"	"2010"	278	11536504	2.4
	"Ohio"	"39"	"2011"	"2011"	352	11544951	3.0
	"Ohio"	"39"	"2012"	"2012"	389	11544225	3.4
	"Ohio"	"39"	"2013"	"2013"	453	11570808	3.9
	"Ohio"	"39"	"2014"	"2014"	569	11594163	4.9
	"Ohio"	"39"	"2015"	"2015"	749	11613423	6.4
	"Ohio"	"39"	"2016"	"2016"	1192	11614373	10.3
	"Ohio"	"39"	"2017"	"2017"	1626	11658609	13.9
	"Ohio"	"39"	"2018"	"2018"	1175	11689442	10.1
	"Ohio"	"39"	"2019"	"2019"	1297	11689100	11.1
	"Ohio"	"39"	"2020 "	"2020"	1311	11693217	11.2
	"Oklahoma"	"40"	"2010"	"2010"	44	3751351	1.2
	"Oklahoma"	"40"	"2011"	"2011"	45	3791508	1.2
	"Oklahoma"	"40"	"2012"	"2012"	44	3814820	1.2
	"Oklahoma"	"40"	"2013"	"2013"	30	3850568	0.8
	"Oklahoma"	"40"	"2014"	"2014"	25	3878051	0.6
	"Oklahoma"	"40"	"2015"	"2015"	37	3911338	0.9
	"Oklahoma"	"40"	"2016"	"2016"	37	3923561	0.9
	"Oklahoma"	"40"	"2017"	"2017"	47	3930864	1.2
	"Oklahoma"	"40"	"2018"	"2018"	48	3943079	1.2
	"Oklahoma"	"40"	"2019"	"2019"	45	3956971	1.1
	"Oklahoma"	"40"	"2020 "	"2020"	64	3980783	1.6
	"Oregon"	"41"	"2010"	"2010"	25	3831074	0.7
	"Oregon"	"41"	"2011"	"2011"	33	3871859	0.9
	"Oregon"	"41"	"2012"	"2012"	19	3899353	Unreliable
	"Oregon"	"41"	"2013"	"2013"	15	3930065	Unreliable
	"Oregon"	"41"	"2014"	"2014"	25	3970239	0.6
	"Oregon"	"41"	"2015"	"2015"	25	4028977	0.6
	"Oregon"	"41"	"2016"	"2016"	27	4093465	0.7
	"Oregon"	"41"	"2017"	"2017"	40	4142776	1.0
	"Oregon"	"41"	"2018"	"2018"	49	4190713	1.2
	"Oregon"	"41"	"2019"	"2019"	70	4217737	1.7
	"Oregon"	"41"	"2020 "	"2020"	65	4241507	1.5
