"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"2019"	"2019"	17	1415872	Unreliable
	"Hawaii"	"15"	"2020 "	"2020"	21	1407006	1.5
	"Idaho"	"16"	"2010"	"2010"	25	1567582	1.6
	"Idaho"	"16"	"2011"	"2011"	27	1584985	1.7
	"Idaho"	"16"	"2012"	"2012"	12	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	21	1612136	1.3
	"Idaho"	"16"	"2014"	"2014"	22	1634464	1.3
	"Idaho"	"16"	"2015"	"2015"	25	1654930	1.5
	"Idaho"	"16"	"2016"	"2016"	32	1683140	1.9
	"Idaho"	"16"	"2017"	"2017"	26	1716943	1.5
	"Idaho"	"16"	"2018"	"2018"	31	1754208	1.8
	"Idaho"	"16"	"2019"	"2019"	37	1787065	2.1
	"Idaho"	"16"	"2020 "	"2020"	42	1826913	2.3
	"Illinois"	"17"	"2010"	"2010"	80	12830632	0.6
	"Illinois"	"17"	"2011"	"2011"	75	12869257	0.6
	"Illinois"	"17"	"2012"	"2012"	116	12875255	0.9
	"Illinois"	"17"	"2013"	"2013"	143	12882135	1.1
	"Illinois"	"17"	"2014"	"2014"	199	12880580	1.5
	"Illinois"	"17"	"2015"	"2015"	226	12859995	1.8
	"Illinois"	"17"	"2016"	"2016"	358	12801539	2.8
	"Illinois"	"17"	"2017"	"2017"	623	12802023	4.9
	"Illinois"	"17"	"2018"	"2018"	527	12741080	4.1
	"Illinois"	"17"	"2019"	"2019"	499	12671821	3.9
	"Illinois"	"17"	"2020 "	"2020"	647	12587530	5.1
	"Indiana"	"18"	"2010"	"2010"	89	6483802	1.4
	"Indiana"	"18"	"2011"	"2011"	100	6516922	1.5
	"Indiana"	"18"	"2012"	"2012"	99	6537334	1.5
	"Indiana"	"18"	"2013"	"2013"	84	6570902	1.3
	"Indiana"	"18"	"2014"	"2014"	91	6596855	1.4
	"Indiana"	"18"	"2015"	"2015"	133	6619680	2.0
	"Indiana"	"18"	"2016"	"2016"	208	6633053	3.1
	"Indiana"	"18"	"2017"	"2017"	326	6666818	4.9
	"Indiana"	"18"	"2018"	"2018"	349	6691878	5.2
	"Indiana"	"18"	"2019"	"2019"	287	6732219	4.3
	"Indiana"	"18"	"2020 "	"2020"	311	6754953	4.6
	"Iowa"	"19"	"2010"	"2010"	82	3046355	2.7
	"Iowa"	"19"	"2011"	"2011"	58	3062309	1.9
	"Iowa"	"19"	"2012"	"2012"	67	3074186	2.2
	"Iowa"	"19"	"2013"	"2013"	75	3090416	2.4
	"Iowa"	"19"	"2014"	"2014"	74	3107126	2.4
	"Iowa"	"19"	"2015"	"2015"	72	3123899	2.3
	"Iowa"	"19"	"2016"	"2016"	59	3134693	1.9
	"Iowa"	"19"	"2017"	"2017"	68	3145711	2.2
	"Iowa"	"19"	"2018"	"2018"	46	3156145	1.5
	"Iowa"	"19"	"2019"	"2019"	49	3155070	1.6
	"Iowa"	"19"	"2020 "	"2020"	64	3163561	2.0
	"Kansas"	"20"	"2010"	"2010"	Suppressed	2853118	Suppressed
	"Kansas"	"20"	"2011"	"2011"	11	2871238	Unreliable
	"Kansas"	"20"	"2012"	"2012"	20	2885905	0.7
	"Kansas"	"20"	"2013"	"2013"	29	2893957	1.0
	"Kansas"	"20"	"2014"	"2014"	32	2904021	1.1
	"Kansas"	"20"	"2015"	"2015"	29	2911641	1.0
	"Kansas"	"20"	"2016"	"2016"	43	2907289	1.5
	"Kansas"	"20"	"2017"	"2017"	48	2913123	1.6
	"Kansas"	"20"	"2018"	"2018"	56	2911505	1.9
	"Kansas"	"20"	"2019"	"2019"	43	2913314	1.5
	"Kansas"	"20"	"2020 "	"2020"	70	2913805	2.4
	"Kentucky"	"21"	"2010"	"2010"	411	4339367	9.5
	"Kentucky"	"21"	"2011"	"2011"	460	4369356	10.5
	"Kentucky"	"21"	"2012"	"2012"	396	4380415	9.0
	"Kentucky"	"21"	"2013"	"2013"	339	4395295	7.7
	"Kentucky"	"21"	"2014"	"2014"	343	4413457	7.8
	"Kentucky"	"21"	"2015"	"2015"	349	4425092	7.9
	"Kentucky"	"21"	"2016"	"2016"	404	4436974	9.1
	"Kentucky"	"21"	"2017"	"2017"	401	4454189	9.0
	"Kentucky"	"21"	"2018"	"2018"	314	4468402	7.0
	"Kentucky"	"21"	"2019"	"2019"	243	4467673	5.4
	"Kentucky"	"21"	"2020 "	"2020"	341	4477251	7.6
	"Louisiana"	"22"	"2010"	"2010"	46	4533372	1.0
	"Louisiana"	"22"	"2011"	"2011"	43	4574836	0.9
	"Louisiana"	"22"	"2012"	"2012"	56	4601893	1.2
	"Louisiana"	"22"	"2013"	"2013"	66	4625470	1.4
	"Louisiana"	"22"	"2014"	"2014"	73	4649676	1.6
	"Louisiana"	"22"	"2015"	"2015"	83	4670724	1.8
	"Louisiana"	"22"	"2016"	"2016"	76	4681666	1.6
	"Louisiana"	"22"	"2017"	"2017"	106	4684333	2.3
	"Louisiana"	"22"	"2018"	"2018"	119	4659978	2.6
	"Louisiana"	"22"	"2019"	"2019"	140	4648794	3.0
	"Louisiana"	"22"	"2020 "	"2020"	217	4645318	4.7
	"Maine"	"23"	"2010"	"2010"	35	1328361	2.6
	"Maine"	"23"	"2011"	"2011"	33	1328188	2.5
	"Maine"	"23"	"2012"	"2012"	35	1329192	2.6
	"Maine"	"23"	"2013"	"2013"	62	1328302	4.7
	"Maine"	"23"	"2014"	"2014"	70	1330089	5.3
	"Maine"	"23"	"2015"	"2015"	79	1329328	5.9
	"Maine"	"23"	"2016"	"2016"	98	1331479	7.4
	"Maine"	"23"	"2017"	"2017"	101	1335907	7.6
	"Maine"	"23"	"2018"	"2018"	77	1338404	5.8
	"Maine"	"23"	"2019"	"2019"	81	1344212	6.0
	"Maine"	"23"	"2020 "	"2020"	85	1350141	6.3
	"Maryland"	"24"	"2010"	"2010"	57	5773552	1.0
	"Maryland"	"24"	"2011"	"2011"	70	5828289	1.2
	"Maryland"	"24"	"2012"	"2012"	74	5884563	1.3
	"Maryland"	"24"	"2013"	"2013"	77	5928814	1.3
	"Maryland"	"24"	"2014"	"2014"	107	5976407	1.8
	"Maryland"	"24"	"2015"	"2015"	94	6006401	1.6
	"Maryland"	"24"	"2016"	"2016"	130	6016447	2.2
	"Maryland"	"24"	"2017"	"2017"	146	6052177	2.4
	"Maryland"	"24"	"2018"	"2018"	134	6042718	2.2
	"Maryland"	"24"	"2019"	"2019"	167	6045680	2.8
	"Maryland"	"24"	"2020 "	"2020"	214	6055802	3.5
	"Massachusetts"	"25"	"2010"	"2010"	86	6547629	1.3
	"Massachusetts"	"25"	"2011"	"2011"	129	6587536	2.0
	"Massachusetts"	"25"	"2012"	"2012"	114	6646144	1.7
	"Massachusetts"	"25"	"2013"	"2013"	183	6692824	2.7
	"Massachusetts"	"25"	"2014"	"2014"	220	6745408	3.3
	"Massachusetts"	"25"	"2015"	"2015"	197	6794422	2.9
	"Massachusetts"	"25"	"2016"	"2016"	272	6811779	4.0
	"Massachusetts"	"25"	"2017"	"2017"	456	6859819	6.6
	"Massachusetts"	"25"	"2018"	"2018"	630	6902149	9.1
	"Massachusetts"	"25"	"2019"	"2019"	516	6892503	7.5
	"Massachusetts"	"25"	"2020 "	"2020"	519	6893574	7.5
	"Michigan"	"26"	"2010"	"2010"	161	9883640	1.6
	"Michigan"	"26"	"2011"	"2011"	154	9876187	1.6
	"Michigan"	"26"	"2012"	"2012"	150	9883360	1.5
	"Michigan"	"26"	"2013"	"2013"	231	9895622	2.3
	"Michigan"	"26"	"2014"	"2014"	275	9909877	2.8
	"Michigan"	"26"	"2015"	"2015"	318	9922576	3.2
	"Michigan"	"26"	"2016"	"2016"	426	9928300	4.3
	"Michigan"	"26"	"2017"	"2017"	414	9962311	4.2
	"Michigan"	"26"	"2018"	"2018"	326	9995915	3.3
	"Michigan"	"26"	"2019"	"2019"	240	9986857	2.4
	"Michigan"	"26"	"2020 "	"2020"	266	9966555	2.7
	"Minnesota"	"27"	"2010"	"2010"	41	5303925	0.8
	"Minnesota"	"27"	"2011"	"2011"	59	5344861	1.1
	"Minnesota"	"27"	"2012"	"2012"	45	5379139	0.8
	"Minnesota"	"27"	"2013"	"2013"	52	5420380	1.0
	"Minnesota"	"27"	"2014"	"2014"	56	5457173	1.0
	"Minnesota"	"27"	"2015"	"2015"	73	5489594	1.3
	"Minnesota"	"27"	"2016"	"2016"	105	5519952	1.9
	"Minnesota"	"27"	"2017"	"2017"	97	5576606	1.7
	"Minnesota"	"27"	"2018"	"2018"	75	5611179	1.3
	"Minnesota"	"27"	"2019"	"2019"	87	5639632	1.5
	"Minnesota"	"27"	"2020 "	"2020"	151	5657342	2.7
	"Mississippi"	"28"	"2010"	"2010"	37	2967297	1.2
	"Mississippi"	"28"	"2011"	"2011"	43	2978512	1.4
	"Mississippi"	"28"	"2012"	"2012"	37	2984926	1.2
	"Mississippi"	"28"	"2013"	"2013"	31	2991207	1.0
	"Mississippi"	"28"	"2014"	"2014"	23	2994079	0.8
	"Mississippi"	"28"	"2015"	"2015"	47	2992333	1.6
	"Mississippi"	"28"	"2016"	"2016"	73	2988726	2.4
	"Mississippi"	"28"	"2017"	"2017"	73	2984100	2.4
	"Mississippi"	"28"	"2018"	"2018"	60	2986530	2.0
	"Mississippi"	"28"	"2019"	"2019"	77	2976149	2.6
	"Mississippi"	"28"	"2020 "	"2020"	86	2966786	2.9
	"Missouri"	"29"	"2010"	"2010"	108	5988927	1.8
	"Missouri"	"29"	"2011"	"2011"	86	6010688	1.4
	"Missouri"	"29"	"2012"	"2012"	82	6021988	1.4
	"Missouri"	"29"	"2013"	"2013"	78	6044171	1.3
	"Missouri"	"29"	"2014"	"2014"	76	6063589	1.3
	"Missouri"	"29"	"2015"	"2015"	105	6083672	1.7
	"Missouri"	"29"	"2016"	"2016"	94	6093000	1.5
	"Missouri"	"29"	"2017"	"2017"	116	6113532	1.9
	"Missouri"	"29"	"2018"	"2018"	122	6126452	2.0
	"Missouri"	"29"	"2019"	"2019"	111	6137428	1.8
	"Missouri"	"29"	"2020 "	"2020"	113	6151548	1.8
	"Montana"	"30"	"2010"	"2010"	Suppressed	989415	Suppressed
	"Montana"	"30"	"2011"	"2011"	Suppressed	998199	Suppressed
	"Montana"	"30"	"2012"	"2012"	Suppressed	1005141	Suppressed
	"Montana"	"30"	"2013"	"2013"	Suppressed	1015165	Suppressed
	"Montana"	"30"	"2014"	"2014"	Suppressed	1023579	Suppressed
	"Montana"	"30"	"2015"	"2015"	Suppressed	1032949	Suppressed
	"Montana"	"30"	"2016"	"2016"	Suppressed	1042520	Suppressed
	"Montana"	"30"	"2017"	"2017"	Suppressed	1050493	Suppressed
	"Montana"	"30"	"2018"	"2018"	12	1062305	Unreliable
	"Montana"	"30"	"2019"	"2019"	15	1068778	Unreliable
	"Montana"	"30"	"2020 "	"2020"	18	1080577	Unreliable
	"Nebraska"	"31"	"2010"	"2010"	18	1826341	Unreliable
	"Nebraska"	"31"	"2011"	"2011"	18	1842641	Unreliable
	"Nebraska"	"31"	"2012"	"2012"	14	1855525	Unreliable
	"Nebraska"	"31"	"2013"	"2013"	16	1868516	Unreliable
	"Nebraska"	"31"	"2014"	"2014"	32	1881503	1.7
	"Nebraska"	"31"	"2015"	"2015"	24	1896190	1.3
	"Nebraska"	"31"	"2016"	"2016"	28	1907116	1.5
	"Nebraska"	"31"	"2017"	"2017"	29	1920076	1.5
	"Nebraska"	"31"	"2018"	"2018"	38	1929268	2.0
	"Nebraska"	"31"	"2019"	"2019"	35	1934408	1.8
	"Nebraska"	"31"	"2020 "	"2020"	53	1937552	2.7
	"Nevada"	"32"	"2010"	"2010"	177	2700551	6.6
	"Nevada"	"32"	"2011"	"2011"	178	2723322	6.5
	"Nevada"	"32"	"2012"	"2012"	179	2758931	6.5
	"Nevada"	"32"	"2013"	"2013"	137	2790136	4.9
	"Nevada"	"32"	"2014"	"2014"	138	2839099	4.9
	"Nevada"	"32"	"2015"	"2015"	146	2890845	5.1
	"Nevada"	"32"	"2016"	"2016"	169	2940058	5.7
	"Nevada"	"32"	"2017"	"2017"	137	2998039	4.6
	"Nevada"	"32"	"2018"	"2018"	153	3034392	5.0
	"Nevada"	"32"	"2019"	"2019"	127	3080156	4.1
	"Nevada"	"32"	"2020 "	"2020"	192	3138259	6.1
	"New Hampshire"	"33"	"2010"	"2010"	37	1316470	2.8
	"New Hampshire"	"33"	"2011"	"2011"	44	1318194	3.3
	"New Hampshire"	"33"	"2012"	"2012"	40	1320718	3.0
	"New Hampshire"	"33"	"2013"	"2013"	41	1323459	3.1
	"New Hampshire"	"33"	"2014"	"2014"	40	1326813	3.0
	"New Hampshire"	"33"	"2015"	"2015"	42	1330608	3.2
	"New Hampshire"	"33"	"2016"	"2016"	37	1334795	2.8
	"New Hampshire"	"33"	"2017"	"2017"	41	1342795	3.1
	"New Hampshire"	"33"	"2018"	"2018"	58	1356458	4.3
	"New Hampshire"	"33"	"2019"	"2019"	56	1359711	4.1
	"New Hampshire"	"33"	"2020 "	"2020"	28	1366275	2.0
	"New Jersey"	"34"	"2010"	"2010"	112	8791894	1.3
	"New Jersey"	"34"	"2011"	"2011"	144	8821155	1.6
	"New Jersey"	"34"	"2012"	"2012"	203	8864590	2.3
	"New Jersey"	"34"	"2013"	"2013"	221	8899339	2.5
	"New Jersey"	"34"	"2014"	"2014"	230	8938175	2.6
	"New Jersey"	"34"	"2015"	"2015"	226	8958013	2.5
	"New Jersey"	"34"	"2016"	"2016"	392	8944469	4.4
	"New Jersey"	"34"	"2017"	"2017"	468	9005644	5.2
	"New Jersey"	"34"	"2018"	"2018"	489	8908520	5.5
	"New Jersey"	"34"	"2019"	"2019"	458	8882190	5.2
	"New Jersey"	"34"	"2020 "	"2020"	415	8882371	4.7
	"New Mexico"	"35"	"2010"	"2010"	37	2059179	1.8
	"New Mexico"	"35"	"2011"	"2011"	55	2082224	2.6
	"New Mexico"	"35"	"2012"	"2012"	106	2085538	5.1
	"New Mexico"	"35"	"2013"	"2013"	109	2085287	5.2
	"New Mexico"	"35"	"2014"	"2014"	135	2085572	6.5
	"New Mexico"	"35"	"2015"	"2015"	124	2085109	5.9
	"New Mexico"	"35"	"2016"	"2016"	143	2081015	6.9
	"New Mexico"	"35"	"2017"	"2017"	138	2088070	6.6
	"New Mexico"	"35"	"2018"	"2018"	112	2095428	5.3
	"New Mexico"	"35"	"2019"	"2019"	110	2096829	5.2
	"New Mexico"	"35"	"2020 "	"2020"	111	2106319	5.3
	"New York"	"36"	"2010"	"2010"	387	19378102	2.0
	"New York"	"36"	"2011"	"2011"	443	19465197	2.3
	"New York"	"36"	"2012"	"2012"	510	19570261	2.6
	"New York"	"36"	"2013"	"2013"	585	19651127	3.0
	"New York"	"36"	"2014"	"2014"	633	19746227	3.2
	"New York"	"36"	"2015"	"2015"	740	19795791	3.7
	"New York"	"36"	"2016"	"2016"	959	19745289	4.9
	"New York"	"36"	"2017"	"2017"	987	19849399	5.0
	"New York"	"36"	"2018"	"2018"	943	19542209	4.8
	"New York"	"36"	"2019"	"2019"	803	19453561	4.1
	"New York"	"36"	"2020 "	"2020"	1025	19336776	5.3
	"North Carolina"	"37"	"2010"	"2010"	127	9535483	1.3
	"North Carolina"	"37"	"2011"	"2011"	171	9656401	1.8
	"North Carolina"	"37"	"2012"	"2012"	162	9752073	1.7
	"North Carolina"	"37"	"2013"	"2013"	136	9848060	1.4
	"North Carolina"	"37"	"2014"	"2014"	288	9943964	2.9
	"North Carolina"	"37"	"2015"	"2015"	410	10042802	4.1
	"North Carolina"	"37"	"2016"	"2016"	538	10146788	5.3
	"North Carolina"	"37"	"2017"	"2017"	591	10273419	5.8
	"North Carolina"	"37"	"2018"	"2018"	497	10383620	4.8
	"North Carolina"	"37"	"2019"	"2019"	454	10488084	4.3
	"North Carolina"	"37"	"2020 "	"2020"	438	10600823	4.1
	"North Dakota"	"38"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	Suppressed	739482	Suppressed
	"North Dakota"	"38"	"2015"	"2015"	11	756927	Unreliable
	"North Dakota"	"38"	"2016"	"2016"	Suppressed	757952	Suppressed
	"North Dakota"	"38"	"2017"	"2017"	Suppressed	755393	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	Suppressed	762062	Suppressed
	"North Dakota"	"38"	"2020 "	"2020"	Suppressed	765309	Suppressed
	"Ohio"	"39"	"2010"	"2010"	401	11536504	3.5
	"Ohio"	"39"	"2011"	"2011"	457	11544951	4.0
	"Ohio"	"39"	"2012"	"2012"	371	11544225	3.2
	"Ohio"	"39"	"2013"	"2013"	404	11570808	3.5
	"Ohio"	"39"	"2014"	"2014"	485	11594163	4.2
	"Ohio"	"39"	"2015"	"2015"	586	11613423	5.0
	"Ohio"	"39"	"2016"	"2016"	641	11614373	5.5
	"Ohio"	"39"	"2017"	"2017"	579	11658609	5.0
	"Ohio"	"39"	"2018"	"2018"	457	11689442	3.9
	"Ohio"	"39"	"2019"	"2019"	423	11689100	3.6
	"Ohio"	"39"	"2020 "	"2020"	468	11693217	4.0
	"Oklahoma"	"40"	"2010"	"2010"	191	3751351	5.1
	"Oklahoma"	"40"	"2011"	"2011"	177	3791508	4.7
	"Oklahoma"	"40"	"2012"	"2012"	176	3814820	4.6
	"Oklahoma"	"40"	"2013"	"2013"	150	3850568	3.9
	"Oklahoma"	"40"	"2014"	"2014"	171	3878051	4.4
	"Oklahoma"	"40"	"2015"	"2015"	136	3911338	3.5
	"Oklahoma"	"40"	"2016"	"2016"	117	3923561	3.0
	"Oklahoma"	"40"	"2017"	"2017"	111	3930864	2.8
	"Oklahoma"	"40"	"2018"	"2018"	69	3943079	1.7
	"Oklahoma"	"40"	"2019"	"2019"	70	3956971	1.8
	"Oklahoma"	"40"	"2020 "	"2020"	67	3980783	1.7
	"Oregon"	"41"	"2010"	"2010"	42	3831074	1.1
	"Oregon"	"41"	"2011"	"2011"	45	3871859	1.2
	"Oregon"	"41"	"2012"	"2012"	32	3899353	0.8
	"Oregon"	"41"	"2013"	"2013"	35	3930065	0.9
	"Oregon"	"41"	"2014"	"2014"	54	3970239	1.4
	"Oregon"	"41"	"2015"	"2015"	51	4028977	1.3
	"Oregon"	"41"	"2016"	"2016"	33	4093465	0.8
	"Oregon"	"41"	"2017"	"2017"	43	4142776	1.0
	"Oregon"	"41"	"2018"	"2018"	51	4190713	1.2
	"Oregon"	"41"	"2019"	"2019"	37	4217737	0.9
	"Oregon"	"41"	"2020 "	"2020"	52	4241507	1.2
	"Pennsylvania"	"42"	"2010"	"2010"	195	12702379	1.5
	"Pennsylvania"	"42"	"2011"	"2011"	228	12742886	1.8
	"Pennsylvania"	"42"	"2012"	"2012"	195	12763536	1.5
	"Pennsylvania"	"42"	"2013"	"2013"	241	12773801	1.9
	"Pennsylvania"	"42"	"2014"	"2014"	274	12787209	2.1
